circID	seqnames	start	end	width	strand	type	gene_id	SameGflag	OverGflag	OverGeneID	OverGeneName	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_0128	chr11	70765572	70777997	12426	+	JNC-JNC	ENSMUSG00000020817.17	TRUE	1	NA	NA	mmu-Rabep1_0027	mmu_Rabep1_0011000	mm9_circ_001327	MMU_CIRCpedia_27620	4
cRNA_0129	chr11	70765572	70784514	18943	+	JNC-JNC	ENSMUSG00000020817.17	TRUE	1	NA	NA	mmu-Rabep1_0012	mmu_Rabep1_0012000		MMU_CIRCpedia_27621	3
cRNA_0130	chr11	70808141	70816738	8598	+	JNC-JNC	ENSMUSG00000020817.17	TRUE	1	NA	NA	mmu-Rabep1_0029	mmu_Rabep1_0065000	mm9_circ_015723	MMU_CIRCpedia_27653	4
cRNA_0131	chr11	72602983	72605309	2327	+	JNC-JNC	ENSMUSG00000020790.15	TRUE	1	NA	NA	mmu-Ankfy1_0012	mmu_Ankfy1_0003000	mm9_circ_001643	MMU_CIRCpedia_28146	4
cRNA_0132	chr11	74819819	74881041	61223	+	JNC-JNC	ENSMUSG00000038290.16	TRUE	1	NA	NA	mmu-Smg6_0006	mmu_Smg6_0005000	mm9_circ_017983	MMU_CIRCpedia_28887	4
cRNA_0133	chr11	75433984	75436656	2673	+	JNC-JNC	ENSMUSG00000038178.17	TRUE	1	NA	NA	mmu-Slc43a2_0005	mmu_Slc43a2_0002000	mm9_circ_018417	MMU_CIRCpedia_29086	4
cRNA_0134	chr11	75583023	75583558	536	+	FULLEX	ENSMUSG00000017776.16	TRUE	NA	NA	NA	mmu-Crk_0001	mmu_Crk_0006000		MMU_CIRCpedia_29117	3
cRNA_0135	chr11	75642707	75650254	7548	+	JNC-JNC	ENSMUSG00000020849.14	TRUE	1	NA	NA	mmu-Ywhae_0001	mmu_Ywhae_0007000		MMU_CIRCpedia_29135	3
cRNA_0136	chr11	77462433	77476320	13888	-	JNC-JNC	ENSMUSG00000017291.14	TRUE	1	NA	NA	mmu-Taok1_0011	mmu_Taok1_0084000	mm9_circ_000973	MMU_CIRCpedia_29726	4
cRNA_0137	chr11	78210812	78212592	1781	+	JNC-JNC	ENSMUSG00000002055.10	TRUE	1	NA	NA	mmu-Spag5_0001	mmu_Spag5_0009000		MMU_CIRCpedia_29863	3
cRNA_0138	chr11	79440234	79444823	4590	+	JNC-JNC	ENSMUSG00000020716.17	TRUE	1	NA	NA		mmu_Nf1_0195000		MMU_CIRCpedia_30202	2
cRNA_0139	chr11	84083905	84086513	2609	+	JNC-JNC	ENSMUSG00000020532.19	TRUE	1	NA	NA	mmu-Acaca_0004	mmu_Acaca_0008000	mm9_circ_010321	MMU_CIRCpedia_31553	4
cRNA_0140	chr11	84358287	84363992	5706	-	JNC-JNC	ENSMUSG00000018697.15	TRUE	1	NA	NA	mmu-Aatf_0003	mmu_Aatf_0020000		MMU_CIRCpedia_31686	3
cRNA_0141	chr11	85467608	85474820	7213	+	JNC-JNC	ENSMUSG00000059439.16	TRUE	1	NA	NA	mmu-Bcas3_0008	mmu_Bcas3_0080000		MMU_CIRCpedia_32099	3
cRNA_0142	chr11	86423598	86426286	2689	-	JNC-JNC	ENSMUSG00000020516.16	TRUE	1	NA	NA	mmu-Rps6kb1_0004	mmu_Rps6kb1_0042000		MMU_CIRCpedia_32478	3
cRNA_0143	chr11	87075710	87077341	1632	+	JNC-JNC	ENSMUSG00000018548.16	TRUE	1	NA	NA	mmu-Trim37_0034,mmu-Trim37_0129	mmu_Trim37_0106000,mmu_Trim37_0113000		MMU_CIRCpedia_32764	3
cRNA_0144	chr11	93795985	93824784	28800	+	JNC-JNC	ENSMUSG00000059474.14	TRUE	1	NA	NA	mmu-Mbtd1_0019,mmu-Mbtd1_0028	mmu_Mbtd1_0018000,mmu_Mbtd1_0027000		MMU_CIRCpedia_34648	3
cRNA_0145	chr11	97268762	97269537	776	+	JNC-JNC	ENSMUSG00000038485.7	TRUE	1	NA	NA	mmu-Socs7_0008	mmu_Socs7_0008000			2
cRNA_0146	chr11	102937205	102946115	8911	+	JNC-JNC	ENSMUSG00000020936.9	TRUE	1	NA	NA	mmu-Nmt1_0005	mmu_Nmt1_0009000	mm9_circ_017115	MMU_CIRCpedia_839	4
cRNA_0147	chr11	104247510	104269652	22143	-	JNC-JNC	ENSMUSG00000018412.17	TRUE	1	NA	NA	mmu-Kansl1_0037	mmu_Kansl1_0030000	mm9_circ_017714	MMU_CIRCpedia_1190	4
cRNA_0148	chr11	104259506	104269652	10147	-	JNC-JNC	ENSMUSG00000018412.17	TRUE	1	NA	NA	mmu-Kansl1_0038	mmu_Kansl1_0044000	mm9_circ_006502	MMU_CIRCpedia_1194	4
cRNA_0149	chr11	107483532	107511040	27509	+	JNC-JNC	ENSMUSG00000020721.17	TRUE	1	NA	NA	mmu-Helz_0024	mmu_Helz_0018000		MMU_CIRCpedia_2121	3
cRNA_0150	chr11	108813978	108822405	8428	+	JNC-JNC	ENSMUSG00000000142.16	TRUE	1	NA	NA	mmu-Axin2_0002	mmu_Axin2_0002000	mm9_circ_010014	MMU_CIRCpedia_2536	4
cRNA_0151	chr11	116124212	116125349	1138	-	JNC-JNC	ENSMUSG00000034282.4	TRUE	1	NA	NA	mmu-Evpl_0001	mmu_Evpl_0005000		MMU_CIRCpedia_216345	3
cRNA_0152	chr11	117181224	117181862	639	+	FULLEX	ENSMUSG00000059248.14	TRUE	NA	NA	NA	mmu-Sept9_0002	mmu_Sept9_0003000		MMU_CIRCpedia_4231	3
cRNA_0153	chr10	8656283	8665365	9083	-	JNC-JNC	ENSMUSG00000015305.7	TRUE	1	NA	NA	mmu-Sash1_0003	mmu_Sash1_0020000		MMU_CIRCpedia_32929	3
cRNA_0154	chr10	9673866	9675812	1947	-	JNC-JNC	ENSMUSG00000019790.18	TRUE	1	NA	NA	mmu-Stxbp5_0013,mmu-Stxbp5_0047	mmu_Stxbp5_0041000,mmu_Stxbp5_0039000	mm9_circ_010719	MMU_CIRCpedia_35705	4
cRNA_0155	chr10	12312025	12331308	19284	-	JNC-JNC	ENSMUSG00000019820.12	TRUE	1	NA	NA	mmu-Utrn_0025	mmu_Utrn_0033000	mm9_circ_009056	MMU_CIRCpedia_6294	4
cRNA_0156	chr10	12315371	12331308	15938	-	JNC-JNC	ENSMUSG00000019820.12	TRUE	1	NA	NA	mmu-Utrn_0028	mmu_Utrn_0039000	mm9_circ_004868	MMU_CIRCpedia_6313	4
cRNA_0157	chr10	12496935	12564171	67237	-	JNC-JNC	ENSMUSG00000019820.12	TRUE	1	NA	NA	mmu-Utrn_0030	mmu_Utrn_0088000		MMU_CIRCpedia_6626	3
cRNA_0158	chr10	12588998	12603656	14659	-	JNC-JNC	ENSMUSG00000019820.12	TRUE	1	NA	NA	mmu-Utrn_0026	mmu_Utrn_0173000		MMU_CIRCpedia_6860	3
cRNA_0159	chr10	17965196	17972084	6889	+	JNC-JNC	ENSMUSG00000019854.18	TRUE	1	NA	NA	mmu-Reps1_0006	mmu_Reps1_0003000	mm9_circ_017446	MMU_CIRCpedia_12311	4
cRNA_0160	chr10	25096509	25165628	69120	-	JNC-JNC	ENSMUSG00000039166.17	TRUE	1	NA	NA	mmu-Akap7_0001	mmu_Akap7_0017000	mm9_circ_000741	MMU_CIRCpedia_14415	4
cRNA_0161	chr10	25143206	25165628	22423	-	JNC-JNC	ENSMUSG00000039166.17	TRUE	1	NA	NA	mmu-Akap7_0002	mmu_Akap7_0029000	mm9_circ_010383	MMU_CIRCpedia_14437	4
cRNA_0162	chr10	25317471	25319852	2382	+	JNC-JNC	ENSMUSG00000019978.17	TRUE	1	NA	NA	mmu-Epb4.1l2_0008	mmu_Epb41l2_0005000		MMU_CIRCpedia_14533	3
cRNA_0163	chr10	26203585	26228273	24689	-	JNC-JNC	ENSMUSG00000039089.16	TRUE	1	NA	NA	mmu-L3mbtl3_0001	mmu_L3mbtl3_0016000		MMU_CIRCpedia_14744	3
cRNA_0164	chr10	31393380	31410892	17513	-	JNC-JNC	ENSMUSG00000063760.10	TRUE	1	NA	NA	mmu-Rnf217_0005	mmu_Rnf217_0010000	mm9_circ_015992	MMU_CIRCpedia_16173	4
cRNA_0165	chr10	39952560	39956803	4244	-	JNC-JNC	ENSMUSG00000019838.12	TRUE	1	NA	NA	mmu-Slc16a10_0002	mmu_Slc16a10_0010000		MMU_CIRCpedia_19283	3
cRNA_0166	chr10	41370515	41383555	13041	+	JNC-JNC	ENSMUSG00000078451.6	TRUE	1	NA	NA	mmu-Ppil6_0001	mmu_Ppil6_0001000		MMU_CIRCpedia_19658	3
cRNA_0167	chr10	42072462	42073897	1436	-	FULLEX	ENSMUSG00000048756.12	TRUE	NA	NA	NA	mmu-Foxo3_0001	mmu_Foxo3_0003000		MMU_CIRCpedia_19807	3
cRNA_0168	chr10	43269867	43271688	1822	+	JNC-JNC	ENSMUSG00000038240.14	TRUE	1	NA	NA	mmu-Pdss2_0006	mmu_Pdss2_0022000	mm9_circ_010770	MMU_CIRCpedia_20059	4
cRNA_0169	chr10	50624902	50643603	18702	+	JNC-JNC	ENSMUSG00000038774.10	TRUE	1	NA	NA	mmu-Ascc3_0030	mmu_Ascc3_0109000		MMU_CIRCpedia_21923	3
cRNA_0170	chr10	62606634	62607844	1211	-	JNC-JNC	ENSMUSG00000020074.8	TRUE	1	NA	NA	mmu-Ccar1_0009	mmu_Ccar1_0074000		MMU_CIRCpedia_25384	3
cRNA_0171	chr10	62998001	63005209	7209	-	JNC-JNC	ENSMUSG00000020067.9	TRUE	1	NA	NA	mmu-Mypn_0001	mmu_Mypn_0015000		MMU_CIRCpedia_25500	3
cRNA_0172	chr10	66870378	66875356	4979	-	JNC-JNC	ENSMUSG00000019873.9	TRUE	1	NA	NA	mmu-Reep3_0002	mmu_Reep3_0011000		MMU_CIRCpedia_26698	3
cRNA_0173	chr10	66993686	67025628	31943	+	JNC-JNC	ENSMUSG00000037876.18	TRUE	1	NA	NA	mmu-Jmjd1c_0006	mmu_Jmjd1c_0018000	mm9_circ_018701	MMU_CIRCpedia_26716	4
cRNA_0174	chr10	75109851	75115795	5945	+	JNC-JNC	ENSMUSG00000033444.15	TRUE	1	NA	NA	mmu-Specc1l_0006	mmu_Specc1l_0057000	mm9_circ_003232	MMU_CIRCpedia_29030	4
cRNA_0175	chr10	76203142	76205913	2772	-	JNC-JNC	ENSMUSG00000001151.11	TRUE	1	NA	NA	mmu-Pcnt_0001	mmu_Pcnt_0007000		MMU_CIRCpedia_29319	3
cRNA_0176	chr10	80547946	80551013	3068	-	JNC-JNC	ENSMUSG00000020198.9	TRUE	1	NA	NA	mmu-Ap3d1_0001	mmu_Ap3d1_0008000	mm9_circ_011925	MMU_CIRCpedia_30580	4
cRNA_0177	chr10	80547946	80555646	7701	-	JNC-JNC	ENSMUSG00000020198.9	TRUE	1	NA	NA	mmu-Ap3d1_0002	mmu_Ap3d1_0010000		MMU_CIRCpedia_30581	3
cRNA_0178	chr10	82204405	82219678	15274	+	JNC-JNC	ENSMUSG00000073427.5	TRUE	1	NA	NA	mmu-intergenic_001120	mmu_Gm4924_0004000	mm9_circ_009537	MMU_CIRCpedia_31054	4
cRNA_0179	chr10	84783276	84783884	609	+	FULLEX	ENSMUSG00000035620.16	TRUE	NA	NA	NA	mmu-Ric8b_0019	mmu_Ric8b_0006000	mm9_circ_004072	MMU_CIRCpedia_31863	4
cRNA_0180	chr10	88236514	88250460	13947	+	JNC-JNC	ENSMUSG00000035311.17	TRUE	1	NA	NA	mmu-Gnptab_0001	mmu_Gnptab_0007000		MMU_CIRCpedia_33100	3
cRNA_0181	chr10	89309614	89319386	9773	-	JNC-JNC	ENSMUSG00000047638.16	TRUE	1	NA	NA	mmu-Nr1h4_0001	mmu_Nr1h4_0003000		MMU_CIRCpedia_39015	3
cRNA_0182	chr10	89622967	89630486	7520	+	JNC-JNC	ENSMUSG00000019951.11	TRUE	1	NA	NA	mmu-Uhrf1bp1l_0001	mmu_Uhrf1bp1l_0045000		MMU_CIRCpedia_33529	3
cRNA_0183	chr10	93100742	93101542	801	-	FULLEX	ENSMUSG00000008398.17	TRUE	NA	NA	NA	mmu-Elk3_0001	mmu_Elk3_0002000		MMU_CIRCpedia_34488	3
cRNA_0184	chr10	95825424	95831552	6129	+	JNC-JNC	ENSMUSG00000036499.10	TRUE	1	NA	NA	mmu-Eea1_0014	mmu_Eea1_0008000		MMU_CIRCpedia_35233	3
cRNA_0185	chr10	106881074	106889377	8304	-	JNC-JNC	ENSMUSG00000035948.14	TRUE	1	NA	NA	mmu-Acss3_0006	mmu_Acss3_0019000		MMU_CIRCpedia_39032	3
cRNA_0186	chr10	108075966	108089356	13391	+	JNC-JNC	ENSMUSG00000019907.11	TRUE	1	NA	NA	mmu-Ppp1r12a_0015	mmu_Ppp1r12a_0035000		MMU_CIRCpedia_2269	3
cRNA_0187	chr10	116353222	116385080	31859	-	JNC-JNC	ENSMUSG00000020166.16	TRUE	1	NA	NA	mmu-Cnot2_0012,mmu-Cnot2_0042	mmu_Cnot2_0047000,mmu_Cnot2_0042000	mm9_circ_011356	MMU_CIRCpedia_4100	4
cRNA_0188	chr10	116363732	116385080	21349	-	JNC-JNC	ENSMUSG00000020166.16	TRUE	1	NA	NA	mmu-Cnot2_0024	mmu_Cnot2_0054000		MMU_CIRCpedia_4107	3
cRNA_0189	chr10	117191840	117203893	12054	-	JNC-JNC	ENSMUSG00000055531.13	TRUE	1	NA	NA	mmu-Cpsf6_0012	mmu_Cpsf6_0019000	mm9_circ_008959	MMU_CIRCpedia_4243	4
cRNA_0190	chr10	121761721	121767414	5694	-	JNC-JNC	ENSMUSG00000020121.16	TRUE	1	NA	NA	mmu-Srgap1_0001	mmu_Srgap1_0028000	mm9_circ_014642	MMU_CIRCpedia_5647	4
cRNA_0191	chr17	5937272	5942174	4903	+	JNC-JNC	ENSMUSG00000002365.11	TRUE	1	NA	NA	mmu-Snx9_0001	mmu_Snx9_0007000		MMU_CIRCpedia_24294	3
cRNA_0192	chr17	25329201	25332231	3031	-	JNC-JNC	ENSMUSG00000024170.16	TRUE	1	NA	NA	mmu-Telo2_0001	mmu_Telo2_0010000		MMU_CIRCpedia_14391	3
cRNA_0193	chr17	26485257	26486332	1076	+	JNC-JNC	ENSMUSG00000024188.17	TRUE	1	NA	NA	mmu-Luc7l_0003	mmu_Luc7l_0015000	mm9_circ_003008	MMU_CIRCpedia_14734	4
cRNA_0194	chr17	26955763	26962105	6343	+	JNC-JNC	ENSMUSG00000048249.15	TRUE	1	NA	NA	mmu-Crebrf_0008	mmu_Crebrf_0022000		MMU_CIRCpedia_14830	3
cRNA_0195	chr17	26958517	26962105	3589	+	JNC-JNC	ENSMUSG00000048249.15	TRUE	1	NA	NA	mmu-Crebrf_0009	mmu_Crebrf_0041000	mm9_circ_004122	MMU_CIRCpedia_14835	4
cRNA_0196	chr17	26958517	26982422	23906	+	JNC-JNC	ENSMUSG00000048249.15	TRUE	1	NA	NA	mmu-Crebrf_0006	mmu_Crebrf_0043000	mm9_circ_015157	MMU_CIRCpedia_14837	4
cRNA_0197	chr17	26961016	26962105	1090	+	FULLEX	ENSMUSG00000048249.15	TRUE	NA	NA	NA	mmu-Crebrf_0001	mmu_Crebrf_0049000		MMU_CIRCpedia_14838	3
cRNA_0198	chr17	26976779	26982422	5644	+	JNC-JNC	ENSMUSG00000048249.15	TRUE	1	NA	NA	mmu-Crebrf_0010	mmu_Crebrf_0055000		MMU_CIRCpedia_14842	3
cRNA_0199	chr17	28726210	28726443	234	-	FULLEX	ENSMUSG00000024222.18	TRUE	NA	NA	NA	mmu-Fkbp5_0006	mmu_Fkbp5_0025000		MMU_CIRCpedia_15214	3
cRNA_0200	chr17	29024903	29026373	1471	+	FULLEX	ENSMUSG00000063952.17	TRUE	NA	NA	NA	mmu-Brpf3_0002	mmu_Brpf3_0007000		MMU_CIRCpedia_15295	3
cRNA_0201	chr17	34599935	34601462	1528	+	JNC-JNC	ENSMUSG00000062638.12	TRUE	1	NA	NA	mmu-Btnl1_0001	mmu_Btnl1_0002000			2
cRNA_0202	chr17	43156217	43163419	7203	-	JNC-JNC	ENSMUSG00000061665.8	TRUE	1	NA	NA	mmu-Cd2ap_0002	mmu_Cd2ap_0047000		MMU_CIRCpedia_19949	3
cRNA_0203	chr17	50343969	50362655	18687	-	JNC-JNC	ENSMUSG00000039316.15	TRUE	1	NA	NA	mmu-Rftn1_0003	mmu_Rftn1_0005000		MMU_CIRCpedia_21719	3
cRNA_0204	chr17	50354325	50362655	8331	-	JNC-JNC	ENSMUSG00000039316.15	TRUE	1	NA	NA	mmu-Rftn1_0002	mmu_Rftn1_0010000		MMU_CIRCpedia_21721	3
cRNA_0205	chr17	50913323	50918223	4901	+	JNC-JNC	ENSMUSG00000038910.8	TRUE	1	NA	NA	mmu-Plcl2_0002	mmu_Plcl2_0022000	mm9_circ_016423	MMU_CIRCpedia_21887	4
cRNA_0206	chr17	51224555	51227631	3077	-	JNC-JNC	ENSMUSG00000023923.11	TRUE	1	NA	NA	mmu-Tbc1d5_0002,mmu-Tbc1d5_0127	mmu_Tbc1d5_0070000,mmu_Tbc1d5_0091000		MMU_CIRCpedia_21984	3
cRNA_0207	chr17	57726322	57727524	1203	+	JNC-JNC	ENSMUSG00000004730.16	TRUE	1	NA	NA	mmu-Emr1_0001	mmu_Adgre1_0016000		MMU_CIRCpedia_23820	3
cRNA_0208	chr17	64931523	64932446	924	+	JNC-JNC	ENSMUSG00000024085.14	TRUE	1	NA	NA	mmu-Man2a1_0024	mmu_Man2a1_0002000	mm9_circ_006640	MMU_CIRCpedia_25884	4
cRNA_0209	chr17	65899286	65902049	2764	-	JNC-JNC	ENSMUSG00000024091.10	TRUE	1	NA	NA	mmu-Vapa_0006	mmu_Vapa_0009000	mm9_circ_014222	MMU_CIRCpedia_26207	4
cRNA_0210	chr17	66331071	66360086	29016	-	JNC-JNC	ENSMUSG00000034647.16	TRUE	1	NA	NA	mmu-Ankrd12_0020	mmu_Ankrd12_0040000	mm9_circ_015645	MMU_CIRCpedia_26408	4
cRNA_0211	chr17	66344488	66360086	15599	-	JNC-JNC	ENSMUSG00000034647.16	TRUE	1	NA	NA				MMU_CIRCpedia_26417	1
cRNA_0212	chr17	67116461	67124972	8512	-	JNC-JNC	ENSMUSG00000033278.11	TRUE	1	NA	NA	mmu-Ptprm_0013	mmu_Ptprm_0022000		MMU_CIRCpedia_26656	3
cRNA_0213	chr17	69514854	69517378	2525	+	JNC-JNC	ENSMUSG00000024044.20	TRUE	1	NA	NA	mmu-Epb4.1l3_0021	mmu_Epb41l3_0006000	mm9_circ_009155	MMU_CIRCpedia_27127	4
cRNA_0214	chr17	71529050	71532236	3187	+	JNC-JNC	ENSMUSG00000024052.18	TRUE	1	NA	NA	mmu-Lpin2_0004	mmu_Lpin2_0015000		MMU_CIRCpedia_27732	3
cRNA_0215	chr17	74213005	74214740	1736	-	JNC-JNC	ENSMUSG00000024066.10	TRUE	1	NA	NA	mmu-Xdh_0001	mmu_Xdh_0005000		MMU_CIRCpedia_39091	3
cRNA_0216	chr17	74216242	74219535	3294	-	JNC-JNC	ENSMUSG00000024066.10	TRUE	1	NA	NA	mmu-Xdh_0008	mmu_Xdh_0009000			2
cRNA_0217	chr17	74548900	74565500	16601	-	JNC-JNC	ENSMUSG00000058704.10	TRUE	1	NA	NA	mmu-Memo1_0001	mmu_Memo1_0038000	mm9_circ_006467	MMU_CIRCpedia_28646	4
cRNA_0218	chr17	78620553	78623175	2623	+	JNC-JNC	ENSMUSG00000024074.9	TRUE	1	NA	NA	mmu-Crim1_0006	mmu_Crim1_0036000	mm9_circ_015506	MMU_CIRCpedia_29861	4
cRNA_0219	chr17	79957731	79966902	9172	+	JNC-JNC	ENSMUSG00000036368.9	TRUE	1	NA	NA	mmu-Rmdn2_0002	mmu_Rmdn2_0010000		MMU_CIRCpedia_30225	3
cRNA_0220	chr17	80351923	80361070	9148	-	JNC-JNC	ENSMUSG00000024095.16	TRUE	1	NA	NA	mmu-Hnrnpll_0006	mmu_Hnrnpll_0020000	mm9_circ_018352	MMU_CIRCpedia_30319	4
cRNA_0221	chr17	80445442	80457599	12158	+	JNC-JNC	ENSMUSG00000035473.11	TRUE	1	NA	NA	mmu-Galm_0002	mmu_Galm_0006000		MMU_CIRCpedia_39101	3
cRNA_0222	chr17	80951561	80952274	714	-	JNC-JNC	ENSMUSG00000024242.16	TRUE	1	NA	NA	mmu-Map4k3_0022	mmu_Map4k3_0078000		MMU_CIRCpedia_30563	3
cRNA_0223	chr17	81715496	81753022	37527	-	JNC-JNC	ENSMUSG00000054640.16	TRUE	1	NA	NA	mmu-Slc8a1_0016	mmu_Slc8a1_0016000		MMU_CIRCpedia_30810	3
cRNA_0224	chr17	81735611	81753022	17412	-	JNC-JNC	ENSMUSG00000054640.16	TRUE	1	NA	NA	mmu-Slc8a1_0014	mmu_Slc8a1_0025000	mm9_circ_000947	MMU_CIRCpedia_30819	4
cRNA_0225	chr17	81955238	81957067	1830	-	FULLEX	ENSMUSG00000054640.16	TRUE	NA	NA	NA	mmu-intergenic_000192,mmu-intergenic_023916	mmu_Slc8a1_0059000,mmu_Slc8a1_0075000	mm9_circ_014302	MMU_CIRCpedia_30902	4
cRNA_0226	chr17	86405940	86416762	10823	-	JNC-JNC	ENSMUSG00000024135.11	TRUE	1	NA	NA	mmu-Srbd1_0033	mmu_Srbd1_0055000		MMU_CIRCpedia_32286	3
cRNA_0227	chr17	87950970	87953768	2799	+	JNC-JNC	ENSMUSG00000045394.10	TRUE	1	NA	NA	mmu-Epcam_0001	mmu_Epcam_0004000		MMU_CIRCpedia_212611	3
cRNA_0228	chr17	88770141	88770691	551	+	FULLEX	ENSMUSG00000034998.19	TRUE	NA	NA	NA	mmu-Foxn2_0001	mmu_Foxn2_0006000		MMU_CIRCpedia_33118	3
cRNA_0229	chr16	3955230	3956849	1620	-	JNC-JNC	ENSMUSG00000022521.11	TRUE	1	NA	NA	mmu-Crebbp_0014	mmu_Crebbp_0065000		MMU_CIRCpedia_19622	3
cRNA_0230	chr16	10934659	10946567	11909	-	JNC-JNC	ENSMUSG00000022498.17	TRUE	1	NA	NA	mmu-Txndc11_0004	mmu_Txndc11_0024000	mm9_circ_016242	MMU_CIRCpedia_3097	4
cRNA_0231	chr16	11048374	11056963	8590	-	JNC-JNC	ENSMUSG00000062203.16	TRUE	1	NA	NA	mmu-Gspt1_0009,mmu-Gspt1_0010	mmu_Gspt1_0029000,mmu_Gspt1_0033000		MMU_CIRCpedia_3345,MMU_CIRCpedia_3346	3
cRNA_0232	chr16	11263029	11265372	2344	+	JNC-JNC	ENSMUSG00000071669.15	TRUE	1	NA	NA	mmu-Snx29_0001	mmu_Snx29_0048000		MMU_CIRCpedia_3705	3
cRNA_0233	chr16	13420892	13465163	44272	-	JNC-JNC	ENSMUSG00000022685.10	TRUE	1	NA	NA	mmu-Parn_0014	mmu_Parn_0024000		MMU_CIRCpedia_8349	3
cRNA_0234	chr16	13515197	13516939	1743	+	JNC-JNC	ENSMUSG00000022684.16	TRUE	1	NA	NA	mmu-Bfar_0002	mmu_Bfar_0010000	mm9_circ_009604	MMU_CIRCpedia_8487	4
cRNA_0235	chr16	13956207	13958236	2030	-	JNC-JNC	ENSMUSG00000060657.9	TRUE	1	NA	NA	mmu-Marf1_0002	mmu_Marf1_0034000	mm9_circ_006366	MMU_CIRCpedia_9059	4
cRNA_0236	chr16	16833762	16836339	2578	+	JNC-JNC	ENSMUSG00000063358.18	TRUE	1	NA	NA	mmu-Mapk1_0006	mmu_Mapk1_0007000		MMU_CIRCpedia_11792	3
cRNA_0237	chr16	20475293	20476359	1067	+	JNC-JNC	ENSMUSG00000006998.17	TRUE	1	NA	NA	mmu-Psmd2_0001	mmu_Psmd2_0004000		MMU_CIRCpedia_13002	3
cRNA_0238	chr16	31606900	31615828	8929	+	JNC-JNC	ENSMUSG00000022770.18	TRUE	1	NA	NA	mmu-Dlg1_0002	mmu_Dlg1_0052000		MMU_CIRCpedia_16267	3
cRNA_0239	chr16	31615684	31631642	15959	+	JNC-JNC	ENSMUSG00000022770.18	TRUE	1	NA	NA	mmu-Dlg1_0023,mmu-Dlg1_0129	mmu_Dlg1_0080000,mmu_Dlg1_0085000	mm9_circ_017645	MMU_CIRCpedia_16275	4
cRNA_0240	chr16	32770662	32782114	11453	+	JNC-JNC	ENSMUSG00000022801.14	TRUE	1	NA	NA	mmu-Lrch3_0004	mmu_Lrch3_0011000	mm9_circ_007087	MMU_CIRCpedia_16720	4
cRNA_0241	chr16	32802198	32808851	6654	+	JNC-JNC	ENSMUSG00000022801.14	TRUE	1	NA	NA	mmu-Lrch3_0006	mmu_Lrch3_0043000	mm9_circ_017669	MMU_CIRCpedia_16739	4
cRNA_0242	chr16	33241691	33255344	13654	+	JNC-JNC	ENSMUSG00000022811.18	TRUE	1	NA	NA	mmu-Zfp148_0007	mmu_Zfp148_0015000	mm9_circ_000155	MMU_CIRCpedia_16907	4
cRNA_0243	chr16	33277246	33288553	11308	+	JNC-JNC	ENSMUSG00000022811.18	TRUE	1	NA	NA	mmu-Zfp148_0003	mmu_Zfp148_0041000		MMU_CIRCpedia_16919	3
cRNA_0244	chr16	35269773	35287027	17255	-	JNC-JNC	ENSMUSG00000022844.9	TRUE	1	NA	NA	mmu-Pdia5_0002	mmu_Pdia5_0018000		MMU_CIRCpedia_17738	3
cRNA_0245	chr16	43429690	43431294	1605	+	FULLEX	ENSMUSG00000022708.17	TRUE	NA	NA	NA		mmu_Zbtb20_0094000		MMU_CIRCpedia_20128	2
cRNA_0246	chr16	44020977	44025443	4467	+	JNC-JNC	ENSMUSG00000068284.15	TRUE	1	NA	NA	mmu-Gm608_0001	mmu_Usf3_0016000		MMU_CIRCpedia_20259	3
cRNA_0247	chr16	44340588	44341698	1111	-	JNC-JNC	ENSMUSG00000022687.13	TRUE	1	NA	NA	mmu-Boc_0001,mmu-Boc_0010	mmu_Boc_0013000,mmu_Boc_0014000		MMU_CIRCpedia_20320	3
cRNA_0248	chr16	45262810	45264528	1719	-	JNC-JNC	ENSMUSG00000053182.12	TRUE	1	NA	NA	mmu-Gm609_0001	mmu_Gm609_0004000		MMU_CIRCpedia_227810	3
cRNA_0249	chr16	50094910	50100902	5993	-	JNC-JNC	ENSMUSG00000022641.16	TRUE	1	NA	NA	mmu-Bbx_0001	mmu_Bbx_0038000		MMU_CIRCpedia_21789	3
cRNA_0250	chr16	58244924	58253826	8903	+	JNC-JNC	ENSMUSG00000035107.14	TRUE	1	NA	NA	mmu-Dcbld2_0001	mmu_Dcbld2_0001000	mm9_circ_015268	MMU_CIRCpedia_24147	4
cRNA_0251	chr16	62647527	62651176	3650	-	JNC-JNC	ENSMUSG00000022911.12	TRUE	1	NA	NA	mmu-Arl13b_0007,mmu-Arl13b_0008	mmu_Arl13b_0013000,mmu_Arl13b_0014000		MMU_CIRCpedia_25402	3
cRNA_0252	chr16	70230433	70238207	7775	+	JNC-JNC	ENSMUSG00000022707.17	TRUE	1	NA	NA	mmu-Gbe1_0012,mmu-Gbe1_0019,mmu-Gbe1_0015	mmu_Gbe1_0034000,mmu_Gbe1_0042000,mmu_Gbe1_0044000		MMU_CIRCpedia_27487	3
cRNA_0253	chr16	84810515	84827253	16739	-	JNC-JNC	ENSMUSG00000022892.12	TRUE	1	NA	NA	mmu-App_0006	mmu_App_0020000	mm9_circ_016270	MMU_CIRCpedia_31915	4
cRNA_0254	chr16	84810515	84840631	30117	-	JNC-JNC	ENSMUSG00000022892.12	TRUE	1	NA	NA	mmu-App_0007,mmu-App_0041	mmu_App_0024000,mmu_App_0023000		MMU_CIRCpedia_31917	3
