Sex	Tissue	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Chr	start	end	width	strand	gene_id.y	gene_type	gene_name	mgi_id
Female	Marrow	ENSMUSG00000103216	92.32311873872237	-2.7454384577444166	0.4735076344738552	-5.798086995566713	6.7075655893818945e-9	1.5481899825992086e-6	chr17	52103045	52106218	3174	-	ENSMUSG00000103216.2	TEC	Gm37248	MGI:5610476
Female	Marrow	ENSMUSG00000102744	187.989082115424	-2.154082836648034	0.38785039071555505	-5.553901422334296	2.7936306506145138e-8	4.636799097851415e-6	chr17	52098498	52100489	1992	-	ENSMUSG00000102744.2	TEC	5830444F18Rik	MGI:2444780
Female	Marrow	ENSMUSG00000103378	83.63022955802634	-2.1414299654733755	0.41974979634379334	-5.101681964175276	3.366481283616502e-7	4.178963153074199e-5	chr17	52166195	52170245	4051	+	ENSMUSG00000103378.2	TEC	Gm37176	MGI:5610404
Female	Marrow	ENSMUSG00000103753	50.267955533241036	-2.893735048651964	0.5892421575554584	-4.910943678329077	9.063912181811538e-7	9.298063246508335e-5	chr17	52139847	52141751	1905	+	ENSMUSG00000103753.2	TEC	Gm6934	MGI:3648115
Female	Marrow	ENSMUSG00000108289	61.52301670009263	-3.058819639383583	0.6803367198356733	-4.496037844499121	6.923141946052375e-6	4.8699358489088417e-4	chr6	71329971	71350268	20298	+	ENSMUSG00000108289.3	lncRNA	Gm44174	MGI:5690566
Female	Marrow	ENSMUSG00000103358	70.36087804312533	-2.0077421962038104	0.454107083360974	-4.4212968037052995	9.811029946081178e-6	6.384516932313267e-4	chr17	52149889	52153142	3254	+	ENSMUSG00000103358.2	TEC	Gm37593	MGI:5610821
Female	Marrow	ENSMUSG00000120959	48.874755228948985	-2.5379851666993023	0.6919805176788175	-3.6677118818499848	2.447307291426777e-4	0.00723032466179127	chr10	116750067	116751945	1879	+	ENSMUSG00000120959.1	lncRNA	ENSMUSG00000120959	NA
Female	Marrow	ENSMUSG00000120373	28.753800470814493	-2.3302814541065597	0.6563182393614974	-3.550535874751228	3.8444773568845726e-4	0.010232544056918721	chr5	140574855	140582379	7525	-	ENSMUSG00000120373.1	lncRNA	ENSMUSG00000120373	NA
Female	Marrow	ENSMUSG00000120639	37.13749025675571	-2.0933726526677443	0.6273727200120529	-3.336728846972382	8.477060770425888e-4	0.019088893551940735	chr5	64645201	64646875	1675	+	ENSMUSG00000120639.1	lncRNA	ENSMUSG00000120639	NA
Female	Marrow	ENSMUSG00000089647	43.97435884581694	-2.0806761378144953	0.6261623572505967	-3.3229019817647507	8.90862117227981e-4	0.01981899878869237	chr15	6633822	6683784	49963	-	ENSMUSG00000089647.3	lncRNA	Gm2245	MGI:3780415
Female	Marrow	ENSMUSG00000103253	25.774224508834475	-2.496404416865458	0.8287794334399733	-3.0121457122840964	0.002594080457573849	0.042577507243645445	chr2	11195452	11198123	2672	-	ENSMUSG00000103253.2	TEC	Gm37520	MGI:5610748
Male	Marrow	ENSMUSG00000121499	96.97726540224913	-2.4637805349530604	0.8866221974365567	-2.7788392193162514	0.005455351972999932	0.10801573802895956	chr15	75002080	75006984	4905	-	ENSMUSG00000121499.1	lncRNA	Ly6a2	NA
Female	Marrow	ENSMUSG00000044306	18.194082509465463	-3.768502410992319	1.3217307433788288	-2.8511876793897097	0.0043556252254286386	NA	chr1	170042429	170043991	1563	+	ENSMUSG00000044306.5	lncRNA	4930500M09Rik	MGI:3630173
Female	Marrow	ENSMUSG00000073728	15.961682033075796	-2.4356979772441196	0.8649860290513103	-2.815881292227942	0.0048643636570117835	NA	chr4	141811283	141815410	4128	+	ENSMUSG00000073728.11	lncRNA	Tmem51os1	MGI:3642733
Female	Marrow	ENSMUSG00000076138	8.37246165812795	-5.985705351285886	2.1556922338635083	-2.7766975532300786	0.005491425189942367	NA	chr9	78385810	78385917	108	-	ENSMUSG00000076138.3	miRNA	Gm26377	MGI:5456154
Female	Marrow	ENSMUSG00000076480	9.088370295030598	-2.6738315950785014	1.2802670218845134	-2.088495250891259	0.03675318335370686	NA	chr6	41248328	41248815	488	+	ENSMUSG00000076480.3	TR_V_gene	Trbv29	MGI:98605
Female	Marrow	ENSMUSG00000080885	12.419985139854814	-4.082215468570073	1.448232767210082	-2.81875646028516	0.0048210081115606825	NA	chr19	37272554	37273195	642	-	ENSMUSG00000080885.2	processed_pseudogene	Rpl10-ps6	MGI:3782343
Female	Marrow	ENSMUSG00000085001	16.974366513329127	-2.242829704988285	0.8659938877791601	-2.5898909179832876	0.009600634843719348	NA	chr2	72055032	72062646	7615	-	ENSMUSG00000085001.2	lncRNA	Rapgef4os2	MGI:2139429
Female	Marrow	ENSMUSG00000086231	13.310239347707732	-2.194468642783666	1.0064775264669592	-2.1803453977625464	0.02923186829659051	NA	chr2	72075309	72079319	4011	-	ENSMUSG00000086231.2	lncRNA	Rapgef4os3	MGI:2442080
Female	Marrow	ENSMUSG00000087299	9.186383580840095	-3.5957584351583907	1.4651513098127458	-2.454189141473687	0.014120268977971872	NA	chr4	116408937	116409824	888	+	ENSMUSG00000087299.2	lncRNA	Gm12953	MGI:3649497
Female	Marrow	ENSMUSG00000087492	7.26612193239204	-2.1721625841825727	1.2948720703736516	-1.6775113417619456	0.093442533496875535	NA	chr7	46210725	46227625	16901	+	ENSMUSG00000087492.3	lncRNA	Gm15700	MGI:3783140
Female	Marrow	ENSMUSG00000087968	8.347837989890253	-2.4552889374617988	1.3393785105365545	-1.8331553912106675	0.06677946565605762	NA	chr1	87704660	87704931	272	+	ENSMUSG00000087968.3	scaRNA	Gm25395	MGI:5455172
Female	Marrow	ENSMUSG00000091358	12.215333341441582	-2.3171659557370874	1.5857655591309832	-1.461228579719514	0.14395272231881315	NA	chr10	44045907	44095579	49673	+	ENSMUSG00000091358.3	transcribed_processed_pseudogene	Speer5-ps1	MGI:1917615
Female	Marrow	ENSMUSG00000095574	13.773079352972154	-2.131209410153738	0.9700069733858256	-2.19710730812039	0.028012783307265955	NA	chr6	41090484	41091001	518	+	ENSMUSG00000095574.3	TR_V_gene	Trbv12-1	MGI:98602
Female	Marrow	ENSMUSG00000097472	14.667812451204213	-2.0279408983582017	0.9710561796257394	-2.0883867904942455	0.03676295808681918	NA	chr8	72891233	72894664	3432	-	ENSMUSG00000097472.2	lncRNA	Gm26586	MGI:5477080
Female	Marrow	ENSMUSG00000098322	16.20714434317919	-3.922272120849395	1.2107925319932182	-3.239425431863635	0.0011977077948704584	NA	chr8	15065089	15068907	3819	-	ENSMUSG00000098322.3	lncRNA	5830468F06Rik	MGI:1923332
Female	Marrow	ENSMUSG00000098889	10.263673914818233	-2.0865904947592675	1.1181026440023238	-1.8661886777140388	0.06201497259800164	NA	chr2	160585847	160593829	7983	-	ENSMUSG00000098889.2	lncRNA	Gm27206	MGI:5521049
Female	Marrow	ENSMUSG00000099370	7.7077165894960356	-4.338590400554328	1.8886200602177923	-2.2972277441837665	0.021605781218176873	NA	chr3	75554748	75563101	8354	-	ENSMUSG00000099370.3	lncRNA	Platr10	MGI:1916443
Female	Marrow	ENSMUSG00000100615	8.678290016119227	-6.065224114520782	1.917695614102525	-3.1627668488772582	0.0015627743619271953	NA	chr19	11415395	11416196	802	+	ENSMUSG00000100615.2	processed_pseudogene	Gm5511	MGI:3779492
Female	Marrow	ENSMUSG00000103187	18.15372242965122	-7.130925924901936	1.8793279438221808	-3.7944021150449374	1.4799965338741194e-4	NA	chr3	92150240	92153548	3309	-	ENSMUSG00000103187.2	TEC	Gm37087	MGI:5610315
Female	Marrow	ENSMUSG00000103774	10.978654221864327	-3.2273874381033227	1.2864742674342144	-2.5087073405207923	0.01211738309900164	NA	chr2	11185823	11186751	929	+	ENSMUSG00000103774.2	TEC	Gm36932	MGI:5610160
Female	Marrow	ENSMUSG00000104002	12.969979566477575	-2.2771043681969148	1.0021158350001755	-2.272296563596878	0.02306860423060336	NA	chr1	34848441	34850989	2549	-	ENSMUSG00000104002.3	lncRNA	Gm38336	MGI:5611564
Female	Marrow	ENSMUSG00000104069	10.547147756827293	-2.197835619165486	1.0883853649201034	-2.0193542563178672	0.043450412388769594	NA	chr1	60818511	60820620	2110	+	ENSMUSG00000104069.2	TEC	Gm37198	MGI:5610426
Female	Marrow	ENSMUSG00000104828	7.510203397226686	-2.2826420535863297	1.5184147919880175	-1.5033059909787436	0.13276015593928062	NA	chr3	52979586	52982658	3073	-	ENSMUSG00000104828.2	TEC	Gm42898	MGI:5663035
Female	Marrow	ENSMUSG00000105228	17.178214409974146	-3.9171942864059086	1.134754731235444	-3.452018465824005	5.564096461111172e-4	NA	chr5	124438547	124439890	1344	-	ENSMUSG00000105228.2	TEC	Gm43340	MGI:5663477
Female	Marrow	ENSMUSG00000106086	20.135162975550063	-4.880647064275172	1.26723038677178	-3.851428371054477	1.17430879183206e-4	NA	chr3	130902675	130905739	3065	-	ENSMUSG00000106086.2	lncRNA	Lef1os1	MGI:5663489
Female	Marrow	ENSMUSG00000106133	7.153177474685538	-2.2971951660608965	1.3316538371191753	-1.7250693100772485	0.08451498253646922	NA	chr5	24323314	24323662	349	-	ENSMUSG00000106133.2	processed_pseudogene	Gm3724	MGI:3804937
Female	Marrow	ENSMUSG00000107176	11.18749179769174	-6.303227389200157	2.18314490292477	-2.8872235556859702	0.0038865797332894025	NA	chr6	66852305	66852727	423	-	ENSMUSG00000107176.2	processed_pseudogene	Gm9794	MGI:3642653
Female	Marrow	ENSMUSG00000107266	8.501245644954954	-3.812230153257259	1.657353407599307	-2.300191459333536	0.021437375479795854	NA	chr5	67517686	67523946	6261	+	ENSMUSG00000107266.3	lncRNA	Gm43698	MGI:5663835
Female	Marrow	ENSMUSG00000107336	22.608365175351448	-2.005791626457949	0.8486394302847895	-2.363538099785015	0.01810136530162104	NA	chr5	147364548	147365543	996	+	ENSMUSG00000107336.2	TEC	Gm43461	MGI:5663598
Female	Marrow	ENSMUSG00000109216	9.890736574977598	-2.3926641909904687	1.1251647690034514	-2.12650116401141	0.03346155243656004	NA	chr7	90106460	90108092	1633	+	ENSMUSG00000109216.2	TEC	Gm44907	MGI:5753483
Female	Marrow	ENSMUSG00000110540	11.386161195926187	-2.147733613261775	1.0923010623249882	-1.9662469325904286	0.049270093528551134	NA	chr8	123552825	123555619	2795	+	ENSMUSG00000110540.2	TEC	Gm45743	MGI:5804858
Female	Marrow	ENSMUSG00000111325	13.764595430304894	-2.3313261066757307	1.0871761862127136	-2.1443866562209544	0.03200191854564196	NA	chr9	122676084	122677483	1400	-	ENSMUSG00000111325.2	lncRNA	Gm47140	MGI:6095900
Female	Marrow	ENSMUSG00000112229	20.291530265640947	-2.1256135167133534	0.9291449396746766	-2.287709296955972	0.02215445593287586	NA	chr10	61282681	61286496	3816	-	ENSMUSG00000112229.2	lncRNA	Gm48086	MGI:6097426
Female	Marrow	ENSMUSG00000113012	10.644224392052203	-2.857767163924507	1.142867793022983	-2.5005229663227	0.01240100921016389	NA	chr12	99605975	99608183	2209	-	ENSMUSG00000113012.2	TEC	Gm47196	MGI:6095990
Female	Marrow	ENSMUSG00000113454	8.618642830545593	-2.1258680279854287	1.197754578668589	-1.7748778137408754	0.07591806434556501	NA	chr12	41436378	41441215	4838	-	ENSMUSG00000113454.2	lncRNA	Gm47373	MGI:6096286
Female	Marrow	ENSMUSG00000115137	7.725450638560973	-2.8648073496808104	1.3752497000569386	-2.083117960005518	0.037240472686886	NA	chr15	52614823	52649663	34841	-	ENSMUSG00000115137.3	lncRNA	Gm34794	MGI:5593953
Female	Marrow	ENSMUSG00000116875	9.291231112735893	-6.158261762443295	1.8968782348665367	-3.246524552418931	0.0011682337093077064	NA	chr16	24348144	24349112	969	+	ENSMUSG00000116875.2	processed_pseudogene	Morf4l1-ps1	MGI:3612158
Female	Marrow	ENSMUSG00000117800	17.58958108671935	-2.0632640436223593	1.5243697000367542	-1.353519453694607	0.17588973947238884	NA	chr19	37453701	37460282	6582	+	ENSMUSG00000117800.2	lncRNA	1700122C19Rik	MGI:1925890
Female	Marrow	ENSMUSG00000118236	6.174192865917658	-4.030058791523326	1.880892317428404	-2.1426313214109505	0.032142714063372095	NA	chr19	43634189	43640974	6786	+	ENSMUSG00000118236.2	lncRNA	Gm34922	MGI:5594081
Female	Marrow	ENSMUSG00000120026	11.32008038191753	-2.022309642029847	1.0152063969345462	-1.9920182222415923	0.046369058575786284	NA	chr2	152067839	152069181	1343	-	ENSMUSG00000120026.1	lncRNA	ENSMUSG00000120026	NA
Female	Marrow	ENSMUSG00000120045	7.873059773056765	-3.0887877722732604	1.411924785531049	-2.1876432823661456	0.028695596465989927	NA	chr11	50216704	50218525	1822	+	ENSMUSG00000120045.1	lncRNA	ENSMUSG00000120045	NA
Female	Marrow	ENSMUSG00000120266	10.317785286075997	-2.544594203979388	1.3316108645995302	-1.9109142705475384	0.056015598853520504	NA	chr3	143930134	143937894	7761	-	ENSMUSG00000120266.1	lncRNA	ENSMUSG00000120266	NA
Female	Marrow	ENSMUSG00000120342	13.71666337664752	-2.5327777383968764	0.9893512120592431	-2.5600390513750253	0.010466040188453169	NA	chr5	142353516	142354444	929	+	ENSMUSG00000120342.1	lncRNA	ENSMUSG00000120342	NA
Female	Marrow	ENSMUSG00000120462	10.19200492554954	-2.0806819090933586	1.072750057210592	-1.9395775326301374	0.05243105352719824	NA	chr16	4291610	4293081	1472	-	ENSMUSG00000120462.1	lncRNA	ENSMUSG00000120462	NA
Female	Marrow	ENSMUSG00000120679	10.876459821063683	-3.9199543062614888	1.527288610480664	-2.566610056122799	0.010269802952489023	NA	chr17	8474829	8491359	16531	-	ENSMUSG00000120679.1	lncRNA	ENSMUSG00000120679	NA
Female	Marrow	ENSMUSG00000121474	18.607359242475667	-7.1824730196844255	1.9231215602103122	-3.734799280654392	1.878649621783847e-4	NA	chr11	71133256	71176145	42890	-	ENSMUSG00000121474.1	lncRNA	Nlrp1c-ps	NA
Male	Mesenteric_adipose	ENSMUSG00000076928	54.60615607435232	-2.2065173865199172	0.48149761903113225	-4.582613286769441	4.5920078566196325e-6	1.9103969109459954e-4	chr14	54457978	54461663	3686	+	ENSMUSG00000076928.6	TR_C_gene	Trac	MGI:4439838
Female	Mesenteric_adipose	ENSMUSG00000097416	14.740090225636244	-2.837630215730148	0.9602553211917495	-2.955078876530915	0.0031258912234687916	0.1374929043330199	chr1	191718793	191722119	3327	-	ENSMUSG00000097416.5	lncRNA	Gm26670	MGI:5477164
Female	Mesenteric_adipose	ENSMUSG00000076928	78.59371037561998	-2.139824910794217	1.3459632581012384	-1.5898093041654686	0.11187779600137229	0.6876850412169301	chr14	54457978	54461663	3686	+	ENSMUSG00000076928.6	TR_C_gene	Trac	MGI:4439838
Female	Mesenteric_adipose	ENSMUSG00000096780	29.92106704685519	-2.839478809244985	2.82627246624709	-1.0046727069508026	0.3150544745058372	0.8456200706414018	chr17	6708801	6734421	25621	-	ENSMUSG00000096780.9	transcribed_unprocessed_pseudogene	Tmem181b-ps	MGI:3779544
Male	Pancreas	ENSMUSG00000056468	19.323320784586258	-2.017530331912808	0.44121789338436446	-4.57263941957868	4.816185500551448e-6	2.91002237017345e-4	chr6	52154135	52157831	3697	+	ENSMUSG00000056468.5	TEC	5730596B20Rik	MGI:1924830
Male	Pancreas	ENSMUSG00000113682	17.968821809722964	-2.4407504603234362	0.6028096351806589	-4.048957279178121	5.1446333782253934e-5	0.0015672413857228727	chr12	110951808	110953576	1769	-	ENSMUSG00000113682.3	TEC	Gm48630	MGI:6098232
Male	Pancreas	ENSMUSG00000086555	49.02027769025576	-2.1281735338385146	0.5385763322792192	-3.9514798669897466	7.766940733665874e-5	0.0020835231653204113	chr2	35439550	35448714	9165	-	ENSMUSG00000086555.3	lncRNA	Gm13446	MGI:3649869
Male	Pancreas	ENSMUSG00000087291	468.3045091551952	-2.327481962225548	0.8774627671306418	-2.652513644352751	0.007989489874386635	0.05527622269938763	chr11	3480157	3486856	6700	+	ENSMUSG00000087291.2	lncRNA	Gm11946	MGI:3650071
Female	Pancreas	ENSMUSG00000064193	37.918885133039105	-2.3876501867586617	1.1420532318210284	-2.0906645331684777	0.03655814643081146	0.2829196034555464	chr2	80667485	80668786	1302	+	ENSMUSG00000064193.9	processed_pseudogene	Gm4735	MGI:3645521
Female	Pancreas	ENSMUSG00000066443	28.39713823729378	-2.5459672817616896	1.2282069912675149	-2.072913849101478	0.03818029792502128	0.28881573174335023	chr9	88272890	88273370	481	+	ENSMUSG00000066443.6	processed_pseudogene	Gm10163	MGI:3704341
Female	Pancreas	ENSMUSG00000047676	16.238529657154093	-2.238305416141983	1.5470197280326303	-1.4468499499928626	0.14793895347150515	0.49308533860132536	chr3	149778295	149779179	885	-	ENSMUSG00000047676.7	processed_pseudogene	Rpsa-ps10	MGI:3704228
Female	Pancreas	ENSMUSG00000091957	76.21152036755363	-3.6576358665933544	0.8950636528291002	-4.086453354498721	NA	NA	chr18	61392079	61393059	981	-	ENSMUSG00000091957.5	transcribed_processed_pseudogene	Rps2-ps10	MGI:3645604
Female	Pancreas	ENSMUSG00000100801	126.0847806435912	-3.233750733803644	1.4581413092920743	-2.217721089990672	NA	NA	chr5	5831615	5833555	1941	-	ENSMUSG00000100801.2	processed_pseudogene	Gm15459	MGI:3705702
Male	Skin	ENSMUSG00000063171	167.99995431826122	-3.2200828505336903	0.29163344953814213	-11.041541550303345	2.408649107298003e-28	3.6888461078268914e-24	chr6	148256098	148257431	1334	+	ENSMUSG00000063171.6	transcribed_processed_pseudogene	Rps4l	MGI:1913434
Female	Skin	ENSMUSG00000063171	193.53020859777325	-3.259599978954042	0.44080995049383315	-7.394569871443143	1.418667425849433e-13	1.4263547573625206e-9	chr6	148256098	148257431	1334	+	ENSMUSG00000063171.6	transcribed_processed_pseudogene	Rps4l	MGI:1913434
Female	Skin	ENSMUSG00000060419	165.68821327327217	-10.637363331530635	1.5069209322634027	-7.059005621186284	1.6769828976631827e-12	8.150695876942288e-9	chr5	129205141	129205581	441	-	ENSMUSG00000060419.9	processed_pseudogene	Rps16-ps2	MGI:3704259
Female	Skin	ENSMUSG00000074373	152.54519797670682	-3.3954594497615598	0.5297593516759946	-6.409437490851982	1.4605751630398603e-10	3.042378064612029e-7	chr9	46153919	46154827	909	-	ENSMUSG00000074373.7	lncRNA	Gm10680	MGI:3704335
Female	Skin	ENSMUSG00002076161	197.71833644494887	-2.406786290765477	0.39783882422679967	-6.049651628251892	1.4515938557487623e-9	1.4110460007115135e-6	chr9	78082585	78082915	331	-	ENSMUSG00002076161.1	misc_RNA	Rn7sk	MGI:103186
Female	Skin	ENSMUSG00000060143	28.65177998226464	-3.3615731740541275	0.7141506684496712	-4.707092386193054	2.5127504801674574e-6	7.477227500269734e-4	chr14	105919259	105919665	407	+	ENSMUSG00000060143.9	lncRNA	Gm10076	MGI:3704451
Female	Skin	ENSMUSG00000106831	53.468281217624444	-2.2497206159314294	0.504403792543417	-4.460158010683043	8.189924869177128e-6	0.0018950266321587515	chr5	76380459	76380917	459	-	ENSMUSG00000106831.2	processed_pseudogene	Ube2n-ps1	MGI:894296
Male	Skin	ENSMUSG00000116714	9.098352443615278	-2.523430034703899	0.5681069731547866	-4.441821970061199	8.920034950349956e-6	0.0029066028779704163	chr16	32273416	32274967	1552	-	ENSMUSG00000116714.2	lncRNA	2210020O09Rik	MGI:1919609
Female	Skin	ENSMUSG00000084289	22.28877686418744	-6.279282040427882	1.6687002220738447	-3.762977889835749	1.6790205115305726e-4	0.015397357282155522	chrX	89788152	89788668	517	-	ENSMUSG00000084289.2	processed_pseudogene	Fth1-ps	MGI:3647597
Female	Skin	ENSMUSG00000101249	1559.4847704273898	-10.11159366349697	2.9347197542098082	-3.4455057076547266	5.699919296483786e-4	0.037102912170549146	chr1	24654787	24655278	492	-	ENSMUSG00000101249.2	unprocessed_pseudogene	Gm29216	MGI:5579922
Female	Skin	ENSMUSG00000078087	245.69684285175308	-11.200992063798358	3.313337469427817	-3.3805768857383147	7.233383471638922e-4	0.043403277530850666	chr7	55663764	55664162	399	+	ENSMUSG00000078087.6	processed_pseudogene	Rps12l1	MGI:3783241
Female	Skin	ENSMUSG00000085873	26.596974664560964	-2.096988114223891	0.632234602037516	-3.3167879572960453	9.105869709288347e-4	0.0497275978393758	chr4	109259476	109263430	3955	-	ENSMUSG00000085873.3	lncRNA	Ttc39aos1	MGI:3651956
Female	Skin	ENSMUSG00000062038	129.436536783931	-10.291643190534714	3.194562157126682	-3.2216130675608556	0.0012747115506547716	0.061723112716580326	chr5	13171415	13171733	319	-	ENSMUSG00000062038.6	processed_pseudogene	Gm10108	MGI:3642431
Female	Skin	ENSMUSG00000074580	18.641620759757053	-2.015449422443315	0.7067625608029109	-2.8516641008172288	0.004349103123368202	0.13637477987490698	chr3	65414678	65436800	22123	-	ENSMUSG00000074580.12	transcribed_processed_pseudogene	4931440P22Rik	MGI:1918254
Female	Skin	ENSMUSG00000120982	18.480052036261466	-5.024749279486987	2.1593978390321444	-2.3269215096274762	0.01996944316043857	0.3410580600097312	chr19	6110965	6112164	1200	-	ENSMUSG00000120982.1	lncRNA	ENSMUSG00000120982	NA
Female	Skin	ENSMUSG00000084319	153.28123135633882	-2.5704271401695946	1.6119931496946394	-1.5945645554737697	0.11080964402552683	0.7254155753850949	chr6	99854777	99855295	519	-	ENSMUSG00000084319.4	processed_pseudogene	Tpt1-ps3	MGI:2664997
Female	Skin	ENSMUSG00000057580	11.364598125984928	-2.034448765440354	1.054027978743392	-1.9301658081845379	0.05358629660295355	NA	chr17	26120830	26121201	372	+	ENSMUSG00000057580.5	transcribed_processed_pseudogene	Cox7c-ps1	MGI:3642454
Female	Skin	ENSMUSG00000083863	9.483852456869977	-2.199494272649826	1.0924331584917388	-2.0133902523487515	0.04407359026791973	NA	chr2	22477303	22477974	672	-	ENSMUSG00000083863.2	unprocessed_pseudogene	Gm13341	MGI:3650228
Female	Skin	ENSMUSG00000089998	13.474919648232802	-2.0123508933747027	1.2188682374450226	-1.6509995351039495	0.09873866982491974	NA	chr3	103871852	103875897	4046	-	ENSMUSG00000089998.3	lncRNA	Phtf1os	MGI:3698050
Female	Skin	ENSMUSG00000097073	11.691284402336478	-2.173855191118318	0.8763865208620394	-2.4804753831449284	0.013120732330386284	NA	chr9	88477378	88481569	4192	-	ENSMUSG00000097073.8	lncRNA	9430037G07Rik	MGI:2444544
Female	Skin	ENSMUSG00000102577	11.854896983530171	-2.3223632319110665	0.8324643123903143	-2.7897450945887385	0.005274955394589313	NA	chr6	72612130	72615538	3409	-	ENSMUSG00000102577.2	TEC	Gm37969	MGI:5611197
Female	Skin	ENSMUSG00000110129	12.203727602614459	-6.884395125403699	1.8077449435137105	-3.808277904527014	1.3993795342049641e-4	NA	chr8	22900473	22901325	853	+	ENSMUSG00000110129.2	TEC	Gm45453	MGI:5791289
Male	Small_intestine	ENSMUSG00000118155	429.04080280783506	-2.231320136994323	0.23971069682638832	-9.30838784641458	1.2978729064890844e-20	3.594329227230871e-17	chr19	23038791	23046114	7324	+	ENSMUSG00000118155.3	lncRNA	Gm50136	MGI:6302882
Male	Small_intestine	ENSMUSG00000112794	12.950047365592548	-2.060547296788519	0.44489732324430414	-4.631512012170551	3.6300493280225194e-6	2.525894122870745e-4	chr10	122290037	122292714	2678	+	ENSMUSG00000112794.2	TEC	Gm48878	MGI:6098630
Male	Small_intestine	ENSMUSG00000113399	47.11133239663691	-3.8872949292733505	0.8624887601254149	-4.507067348574023	6.572977521665107e-6	4.0998207091214744e-4	chr13	52334271	52336456	2186	+	ENSMUSG00000113399.3	lncRNA	Gm48199	MGI:6097585
Female	Small_intestine	ENSMUSG00000092075	114.54712219067474	-5.471230185790545	1.1464534401427144	-4.772309100585426	1.8212570539398093e-6	8.340788164214971e-4	chr12	104046908	104052983	6076	+	ENSMUSG00000092075.2	unprocessed_pseudogene	Serpina4-ps1	MGI:2448363
Male	Small_intestine	ENSMUSG00000085445	86.05424916943886	-2.0094851028332172	0.505297730474936	-3.9768338182411305	6.983893486045012e-5	0.0025503709153858896	chr8	41671176	41673931	2756	+	ENSMUSG00000085445.2	lncRNA	Gm16348	MGI:3840113
Female	Small_intestine	ENSMUSG00000120841	61.29102704755146	-5.143284276983301	1.1427848238226563	-4.500658540230548	6.774325539968475e-6	0.0026038806375011363	chr12	104044204	104045428	1225	+	ENSMUSG00000120841.1	lncRNA	ENSMUSG00000120841	NA
Male	Small_intestine	ENSMUSG00000104253	68.38345706100644	-2.2575604301233567	0.690237287344752	-3.2707019332552747	0.0010728091896204889	0.01978054440569229	chr1	121255821	121258878	3058	+	ENSMUSG00000104253.2	TEC	Gm37174	MGI:5610402
Male	Small_intestine	ENSMUSG00000038917	12.314219449937884	-2.501365197483233	0.804521945737747	-3.1091323372036546	0.0018763765369740702	0.029424899102468798	chr8	10974427	10978696	4270	-	ENSMUSG00000038917.6	lncRNA	3930402G23Rik	MGI:1921277
Female	Small_intestine	ENSMUSG00000117780	247.8432685469914	-2.5010184418349395	0.7634904116334363	-3.275769287638045	0.0010537460329464632	0.06501103791277095	chr18	46763874	46776037	12164	+	ENSMUSG00000117780.3	lncRNA	Gm3734	MGI:3781909
Female	Small_intestine	ENSMUSG00000110496	23.675964126711953	-2.1176376457976036	0.6859493383259745	-3.0871633333237027	0.0020207652952185283	0.08866561497433392	chr8	93916956	93917986	1031	-	ENSMUSG00000110496.2	TEC	Gm45909	MGI:5805024
Female	Small_intestine	ENSMUSG00000097383	16.044370182680684	-2.0139298833180184	0.6676540465162544	-3.016427285697561	0.0025577255532061682	0.10090079869035472	chr10	89522200	89536728	14529	+	ENSMUSG00000097383.3	lncRNA	1500026H17Rik	MGI:1916252
Female	Small_intestine	ENSMUSG00000066443	7.792239310876608	-2.4869842799280084	1.2686353503047392	-1.9603618008363155	0.04995351732257429	0.3885007903601257	chr9	88272890	88273370	481	+	ENSMUSG00000066443.6	processed_pseudogene	Gm10163	MGI:3704341
Female	Spleen	ENSMUSG00000100826	335.87203755575615	-2.1522456992953374	0.3949178915168267	-5.449856148651179	5.0410577682983115e-8	1.2799245673709414e-4	chr7	58957672	59625507	667836	-	ENSMUSG00000100826.7	lncRNA	Snhg14	MGI:1289201
Female	Spleen	ENSMUSG00000100153	14.782343947402886	-7.518769711573066	1.780154997831568	-4.223660142365011	2.4036643303977523e-5	0.022192377217745064	chr7	119339149	119341449	2301	+	ENSMUSG00000100153.3	transcribed_processed_pseudogene	Ppp1ccb	MGI:3647492
Female	Spleen	ENSMUSG00000072929	15.406953845627509	-7.5044194523535035	1.8020116569294125	-4.164467762179112	3.120797166815813e-5	0.02439556009804556	chrX	147073862	147137726	63865	+	ENSMUSG00000072929.7	unprocessed_pseudogene	Gm15109	MGI:3705842
Female	Spleen	ENSMUSG00000102371	10.678188816623829	-7.05042591336322	1.8524394827741668	-3.8060222635746674	1.4121967617438806e-4	0.07752578547173435	chr1	173969826	173970716	891	+	ENSMUSG00000102371.6	transcribed_unprocessed_pseudogene	Or6k3	MGI:3030092
Female	Spleen	ENSMUSG00000109469	8.899523067713805	-6.748337220861066	1.928527906429544	-3.4992167851772833	4.666270293290326e-4	0.17232960399511474	chr7	20352371	20371857	19487	+	ENSMUSG00000109469.2	unprocessed_pseudogene	Gm8486	MGI:3644911
Female	Spleen	ENSMUSG00000094365	90.10992058534292	-2.315419959730305	0.664783401549709	-3.4829689705439644	4.958858373528982e-4	0.17986487729128695	chr7	30340426	30364362	23937	-	ENSMUSG00000094365.2	lncRNA	Gm21982	MGI:5439451
Female	Spleen	ENSMUSG00000080078	19.11121712928858	-3.9499938254486433	1.2594032422077248	-3.1364011883313343	0.001710350605058453	0.40871342929349763	chr1	146601319	146604828	3510	+	ENSMUSG00000080078.3	processed_pseudogene	Gm15583	MGI:3783031
